id_ccbh,blast2go_go_id,blast2go_e_value,blast2go_hits
PA4851_11775,F:GO:0042803,9.68195E-164,20
PA4851_11775,P:GO:0042866,9.68195E-164,20
PA4851_11775,C:GO:0043025,9.68195E-164,20
PA4851_11775,P:GO:0043278,9.68195E-164,20
PA4851_11775,F:GO:0043621,9.68195E-164,20
PA4851_11775,C:GO:0045177,9.68195E-164,20
PA4851_11775,P:GO:0051289,9.68195E-164,20
PA4851_11775,P:GO:0070179,9.68195E-164,20
PA4851_11780,F:GO:0052689,6.90438E-44,20
PA4851_11785,F:GO:0001130,4.87058E-48,20
PA4851_11785,P:GO:0006355,4.87058E-48,20
PA4851_11785,P:GO:0009890,4.87058E-48,20
PA4851_11785,P:GO:0010604,4.87058E-48,20
PA4851_11785,P:GO:0031325,4.87058E-48,20
PA4851_11785,F:GO:0043565,4.87058E-48,20
PA4851_11785,F:GO:0044212,4.87058E-48,20
PA4851_11785,P:GO:0051173,4.87058E-48,20
PA4851_11790,F:GO:0000166,3.00372E-87,20
PA4851_11790,F:GO:0003723,3.00372E-87,20
PA4851_11790,F:GO:0005515,3.00372E-87,20
PA4851_11790,C:GO:0005829,3.00372E-87,20
PA4851_11790,F:GO:0016628,3.00372E-87,20
PA4851_11790,F:GO:0016746,3.00372E-87,20
PA4851_11790,P:GO:0017000,3.00372E-87,20
PA4851_11790,P:GO:0042206,3.00372E-87,20
PA4851_11790,F:GO:0043168,3.00372E-87,20
PA4851_11790,P:GO:0046483,3.00372E-87,20
PA4851_11790,F:GO:0050662,3.00372E-87,20
PA4851_11790,P:GO:1901360,3.00372E-87,20
PA4851_11795,F:GO:0016740,1.13168E-45,19
PA4851_11795,C:GO:0044424,1.13168E-45,19
PA4851_11800,F:GO:0005515,6.81143E-20,10
PA4851_11800,C:GO:0005886,6.81143E-20,10
PA4851_11800,P:GO:0008643,6.81143E-20,10
PA4851_11800,P:GO:0015774,6.81143E-20,10
PA4851_11800,P:GO:0015920,6.81143E-20,10
PA4851_11800,C:GO:0016020,6.81143E-20,10
PA4851_11800,C:GO:0016021,6.81143E-20,10
PA4851_11800,C:GO:0043190,6.81143E-20,10
PA4851_11800,P:GO:0055085,6.81143E-20,10
PA4851_11805,C:GO:0005829,6.84642E-131,20
PA4851_11805,C:GO:0005886,6.84642E-131,20
PA4851_11805,C:GO:0015627,6.84642E-131,20
PA4851_11805,P:GO:0015628,6.84642E-131,20
PA4851_11805,F:GO:0016887,6.84642E-131,20
PA4851_11805,F:GO:0019534,6.84642E-131,20
PA4851_11805,F:GO:0042802,6.84642E-131,20
PA4851_11805,P:GO:0043107,6.84642E-131,20
PA4851_11805,P:GO:0043108,6.84642E-131,20
PA4851_11805,P:GO:0043683,6.84642E-131,20
PA4851_11805,C:GO:0044096,6.84642E-131,20
PA4851_11810,P:GO:0009987,6.73296E-34,15
PA4851_11810,P:GO:0015031,6.73296E-34,15
PA4851_11810,C:GO:0016020,6.73296E-34,15
PA4851_11810,C:GO:0044464,6.73296E-34,15
PA4851_11815,C:GO:0015627,2.97099E-26,11
PA4851_11815,P:GO:0015628,2.97099E-26,11
PA4851_11820,F:GO:0008565,4.67232E-4,2
PA4851_11820,P:GO:0015031,4.67232E-4,2
PA4851_11820,C:GO:0015627,4.67232E-4,2
PA4851_11820,P:GO:0015628,4.67232E-4,2
PA4851_11825,,,
PA4851_11830,,,
PA4851_11835,,,
PA4851_11840,,,
PA4851_11845,,,
PA4851_11850,,,
PA4851_11855,,,
PA4851_11860,F:GO:0003874,5.19834E-65,20
PA4851_11860,C:GO:0005739,5.19834E-65,20
PA4851_11860,P:GO:0006729,5.19834E-65,20
PA4851_11860,F:GO:0008270,5.19834E-65,20
PA4851_11860,P:GO:0008616,5.19834E-65,20
PA4851_11860,P:GO:0019752,5.19834E-65,20
PA4851_11860,F:GO:0042802,5.19834E-65,20
PA4851_11860,F:GO:0070497,5.19834E-65,20
PA4851_11865,F:GO:0097159,7.31849E-168,20
PA4851_11865,F:GO:1901363,7.31849E-168,20
PA4851_11870,F:GO:0005344,0.0,20
PA4851_11870,C:GO:0005622,0.0,20
PA4851_11870,F:GO:0008941,0.0,20
PA4851_11870,P:GO:0009636,0.0,20
PA4851_11870,P:GO:0015671,0.0,20
PA4851_11870,F:GO:0019825,0.0,20
PA4851_11870,F:GO:0020037,0.0,20
PA4851_11870,P:GO:0046210,0.0,20
PA4851_11870,F:GO:0046872,0.0,20
PA4851_11870,P:GO:0055114,0.0,20
PA4851_11870,P:GO:0071500,0.0,20
PA4851_11870,F:GO:0071949,0.0,20
PA4851_11875,,,
PA4851_11880,,,
PA4851_11885,,1.03919E-7,2
PA4851_11890,,,
PA4851_11895,,,
PA4851_11900,,1.33749E-4,1
PA4851_11905,,5.40594E-7,1
PA4851_11910,P:GO:0000160,2.98457E-60,20
PA4851_11910,F:GO:0000976,2.98457E-60,20
PA4851_11910,F:GO:0001216,2.98457E-60,20
PA4851_11910,C:GO:0005829,2.98457E-60,20
PA4851_11910,C:GO:0032993,2.98457E-60,20
PA4851_11910,F:GO:0042802,2.98457E-60,20
PA4851_11910,P:GO:0045893,2.98457E-60,20
PA4851_11910,P:GO:0046688,2.98457E-60,20
PA4851_11915,F:GO:0004673,2.44772E-37,20
PA4851_11915,F:GO:0005515,2.44772E-37,20
PA4851_11915,C:GO:0005886,2.44772E-37,20
PA4851_11915,P:GO:0006468,2.44772E-37,20
PA4851_11915,P:GO:0007165,2.44772E-37,20
PA4851_11915,F:GO:0016787,2.44772E-37,20
PA4851_11915,F:GO:0043167,2.44772E-37,20
PA4851_11920,,,
PA4851_11925,P:GO:0007165,0.0,20
PA4851_11925,P:GO:0010247,0.0,20
PA4851_11925,C:GO:0016020,0.0,20
PA4851_11925,C:GO:0044464,0.0,20
PA4851_11925,P:GO:0050918,0.0,20
PA4851_11925,P:GO:0071310,0.0,20
PA4851_11930,C:GO:0016020,0.0,4
PA4851_11935,F:GO:0004888,0.0,20
PA4851_11935,C:GO:0005886,0.0,20
PA4851_11935,P:GO:0007165,0.0,20
PA4851_11935,P:GO:0010247,0.0,20
PA4851_11935,C:GO:0016021,0.0,20
PA4851_11935,F:GO:0016597,0.0,20
PA4851_11935,P:GO:0043200,0.0,20
PA4851_11935,P:GO:0050918,0.0,20
PA4851_11935,P:GO:0071310,0.0,20
PA4851_11940,C:GO:0016020,1.65395E-32,20
PA4851_11945,C:GO:0005634,1.90006E-45,20
PA4851_11945,C:GO:0005737,1.90006E-45,20
PA4851_11945,P:GO:0007275,1.90006E-45,20
PA4851_11945,P:GO:0008033,1.90006E-45,20
PA4851_11945,F:GO:0016874,1.90006E-45,20
PA4851_11950,P:GO:0008152,7.35477E-77,20
PA4851_11950,F:GO:0008168,7.35477E-77,20
PA4851_11955,C:GO:0005886,0.0,20
PA4851_11955,F:GO:0008137,0.0,20
PA4851_11955,C:GO:0016021,0.0,20
PA4851_11955,P:GO:0042773,0.0,20
PA4851_11955,F:GO:0048038,0.0,20
PA4851_11955,P:GO:0071236,0.0,20
PA4851_11960,C:GO:0005887,0.0,20
PA4851_11960,F:GO:0008137,0.0,20
PA4851_11960,P:GO:0009060,0.0,20
PA4851_11960,P:GO:0015990,0.0,20
PA4851_11960,P:GO:0042773,0.0,20
PA4851_11960,C:GO:0044424,0.0,20
PA4851_11960,C:GO:0045272,0.0,20
PA4851_11960,F:GO:0048039,0.0,20
PA4851_11965,C:GO:0005887,0.0,20
PA4851_11965,F:GO:0008137,0.0,20
PA4851_11965,P:GO:0015990,0.0,20
PA4851_11965,P:GO:0042773,0.0,20
PA4851_11965,C:GO:0043227,0.0,20
PA4851_11965,C:GO:0043229,0.0,20
PA4851_11965,C:GO:0044444,0.0,20
PA4851_11965,C:GO:0045272,0.0,20
PA4851_11965,F:GO:0048038,0.0,20
PA4851_11965,P:GO:0052572,0.0,20
PA4851_11970,F:GO:0008137,1.84377E-66,20
PA4851_11970,C:GO:0016021,1.84377E-66,20
PA4851_11970,P:GO:0042773,1.84377E-66,20
PA4851_11970,C:GO:0045272,1.84377E-66,20
PA4851_11970,F:GO:0048038,1.84377E-66,20
PA4851_11975,C:GO:0005887,2.65916E-113,20
PA4851_11975,F:GO:0008137,2.65916E-113,20
PA4851_11975,C:GO:0043231,2.65916E-113,20
PA4851_11975,C:GO:0044444,2.65916E-113,20
PA4851_11975,C:GO:0045272,2.65916E-113,20
PA4851_11975,F:GO:0048038,2.65916E-113,20
PA4851_11975,P:GO:0055114,2.65916E-113,20
PA4851_11980,F:GO:0005506,6.46187E-136,20
PA4851_11980,P:GO:0009060,6.46187E-136,20
PA4851_11980,C:GO:0045272,6.46187E-136,20
PA4851_11980,F:GO:0048038,6.46187E-136,20
PA4851_11980,F:GO:0050136,6.46187E-136,20
PA4851_11980,F:GO:0051539,6.46187E-136,20
PA4851_11985,C:GO:0005887,0.0,20
PA4851_11985,P:GO:0009060,0.0,20
PA4851_11985,C:GO:0045272,0.0,20
PA4851_11985,F:GO:0048038,0.0,20
PA4851_11985,F:GO:0050136,0.0,20
PA4851_11990,F:GO:0005515,0.0,20
PA4851_11990,P:GO:0006120,0.0,20
PA4851_11990,F:GO:0008137,0.0,20
PA4851_11990,F:GO:0009055,0.0,20
PA4851_11990,P:GO:0009060,0.0,20
PA4851_11990,F:GO:0043546,0.0,20
PA4851_11990,C:GO:0044429,0.0,20
PA4851_11990,C:GO:0045272,0.0,20
PA4851_11990,F:GO:0046872,0.0,20
PA4851_11990,F:GO:0048038,0.0,20
PA4851_11990,F:GO:0051537,0.0,20
PA4851_11990,F:GO:0051539,0.0,20
PA4851_11995,C:GO:0005737,0.0,20
PA4851_11995,F:GO:0008137,0.0,20
PA4851_11995,P:GO:0009060,0.0,20
PA4851_11995,F:GO:0010181,0.0,20
PA4851_11995,C:GO:0045272,0.0,20
PA4851_11995,F:GO:0046872,0.0,20
PA4851_11995,F:GO:0048038,0.0,20
PA4851_11995,F:GO:0051287,0.0,20
PA4851_11995,F:GO:0051539,0.0,20
PA4851_12000,F:GO:0005515,9.96234E-122,20
PA4851_12000,C:GO:0005747,9.96234E-122,20
PA4851_12000,P:GO:0006120,9.96234E-122,20
PA4851_12000,P:GO:0007399,9.96234E-122,20
PA4851_12000,F:GO:0008137,9.96234E-122,20
PA4851_12000,P:GO:0032981,9.96234E-122,20
PA4851_12000,C:GO:0045272,9.96234E-122,20
PA4851_12000,F:GO:0046872,9.96234E-122,20
PA4851_12000,F:GO:0048038,9.96234E-122,20
PA4851_12000,P:GO:0048738,9.96234E-122,20
PA4851_12000,F:GO:0051537,9.96234E-122,20
PA4851_12005,C:GO:0005886,0.0,20
PA4851_12005,F:GO:0008137,0.0,20
PA4851_12005,C:GO:0030964,0.0,20
PA4851_12005,F:GO:0048038,0.0,20
PA4851_12005,F:GO:0051287,0.0,20
PA4851_12005,P:GO:0055114,0.0,20
PA4851_12010,F:GO:0005506,2.21761E-170,20
PA4851_12010,F:GO:0008137,2.21761E-170,20
PA4851_12010,P:GO:0009060,2.21761E-170,20
PA4851_12010,P:GO:0015990,2.21761E-170,20
PA4851_12010,C:GO:0045272,2.21761E-170,20
PA4851_12010,F:GO:0048038,2.21761E-170,20
PA4851_12010,F:GO:0051539,2.21761E-170,20
PA4851_12015,F:GO:0008137,2.1026E-93,20
PA4851_12015,C:GO:0016021,2.1026E-93,20
PA4851_12015,C:GO:0045272,2.1026E-93,20
PA4851_12015,F:GO:0048038,2.1026E-93,20
PA4851_12015,P:GO:0055114,2.1026E-93,20
PA4851_12015,P:GO:0071281,2.1026E-93,20
PA4851_12020,,,
PA4851_12025,,,
PA4851_12030,F:GO:0000287,0.0,20
PA4851_12030,F:GO:0004451,0.0,20
PA4851_12030,P:GO:0006097,0.0,20
PA4851_12030,P:GO:0006099,0.0,20
PA4851_12030,P:GO:0009405,0.0,20
PA4851_12030,C:GO:0044444,0.0,20
PA4851_12030,F:GO:0046914,0.0,20
PA4851_12030,P:GO:1900232,0.0,20
PA4851_12035,,,
PA4851_12040,,,
PA4851_12045,F:GO:0016747,9.43425E-22,18
PA4851_12050,F:GO:0005515,1.78248E-76,20
PA4851_12050,F:GO:0008198,1.78248E-76,20
PA4851_12050,F:GO:0016706,1.78248E-76,20
PA4851_12050,P:GO:0030961,1.78248E-76,20
PA4851_12050,P:GO:0043687,1.78248E-76,20
PA4851_12055,F:GO:0004018,0.0,20
PA4851_12055,F:GO:0005515,0.0,20
PA4851_12055,C:GO:0005829,0.0,20
PA4851_12055,P:GO:0006189,0.0,20
PA4851_12055,P:GO:0006974,0.0,20
PA4851_12055,P:GO:0044208,0.0,20
PA4851_12055,F:GO:0070626,0.0,20
PA4851_12060,C:GO:0016020,4.80506E-22,13
PA4851_12060,C:GO:0044464,4.80506E-22,13
PA4851_12065,C:GO:0005737,1.37216E-147,20
PA4851_12065,C:GO:0031234,1.37216E-147,20
PA4851_12070,F:GO:0000049,0.0,20
PA4851_12070,P:GO:0002143,0.0,20
PA4851_12070,F:GO:0005524,0.0,20
PA4851_12070,C:GO:0005737,0.0,20
PA4851_12070,F:GO:0016783,0.0,20
PA4851_12075,F:GO:0004787,1.36954E-24,20
PA4851_12075,F:GO:0017111,1.36954E-24,20
PA4851_12080,F:GO:0004450,0.0,4
PA4851_12080,C:GO:0005737,0.0,4
PA4851_12080,P:GO:0006097,0.0,4
PA4851_12080,P:GO:0006099,0.0,4
PA4851_12080,F:GO:0046872,0.0,4
PA4851_12085,F:GO:0000287,0.0,20
PA4851_12085,F:GO:0004450,0.0,20
PA4851_12085,F:GO:0005515,0.0,20
PA4851_12085,C:GO:0005576,0.0,20
PA4851_12085,C:GO:0005829,0.0,20
PA4851_12085,P:GO:0006097,0.0,20
PA4851_12085,P:GO:0006099,0.0,20
PA4851_12085,P:GO:0006979,0.0,20
PA4851_12085,P:GO:0022900,0.0,20
PA4851_12085,F:GO:0051287,0.0,20
PA4851_12090,F:GO:0003697,2.53214E-29,20
PA4851_12090,F:GO:0003723,2.53214E-29,20
PA4851_12090,F:GO:0005515,2.53214E-29,20
PA4851_12090,C:GO:0005829,2.53214E-29,20
PA4851_12090,P:GO:0006355,2.53214E-29,20
PA4851_12090,P:GO:0008156,2.53214E-29,20
PA4851_12090,C:GO:0009295,2.53214E-29,20
PA4851_12090,P:GO:0009409,2.53214E-29,20
PA4851_12090,P:GO:0042594,2.53214E-29,20
PA4851_12095,P:GO:0006508,7.67712E-53,20
PA4851_12095,P:GO:0030163,7.67712E-53,20
PA4851_12095,P:GO:0044011,7.67712E-53,20
PA4851_12095,F:GO:0051087,7.67712E-53,20
PA4851_12095,P:GO:0071236,7.67712E-53,20
PA4851_12095,P:GO:0071978,7.67712E-53,20
PA4851_12100,F:GO:0004176,0.0,20
PA4851_12100,F:GO:0005524,0.0,20
PA4851_12100,C:GO:0005618,0.0,20
PA4851_12100,C:GO:0005739,0.0,20
PA4851_12100,C:GO:0005829,0.0,20
PA4851_12100,P:GO:0006508,0.0,20
PA4851_12100,P:GO:0006979,0.0,20
PA4851_12100,C:GO:0009535,0.0,20
PA4851_12100,C:GO:0009570,0.0,20
PA4851_12100,P:GO:0009658,0.0,20
PA4851_12100,C:GO:0009706,0.0,20
PA4851_12100,P:GO:0009735,0.0,20
PA4851_12100,P:GO:0010380,0.0,20
PA4851_12100,P:GO:0034214,0.0,20
PA4851_12100,F:GO:0042803,0.0,20
PA4851_12100,P:GO:0043335,0.0,20
PA4851_12100,P:GO:0045037,0.0,20
PA4851_12105,F:GO:0003743,4.89342E-48,20
PA4851_12105,C:GO:0005829,4.89342E-48,20
PA4851_12105,P:GO:0006413,4.89342E-48,20
PA4851_12105,F:GO:0019843,4.89342E-48,20
PA4851_12105,F:GO:0043022,4.89342E-48,20
PA4851_12110,F:GO:0004057,3.84801E-178,20
PA4851_12110,C:GO:0005737,3.84801E-178,20
PA4851_12110,F:GO:0008914,3.84801E-178,20
PA4851_12110,P:GO:0016598,3.84801E-178,20
PA4851_12110,P:GO:0071596,3.84801E-178,20
PA4851_12115,C:GO:0005737,1.53338E-168,20
PA4851_12115,F:GO:0008914,1.53338E-168,20
PA4851_12115,P:GO:0030163,1.53338E-168,20
PA4851_12120,F:GO:0004791,0.0,20
PA4851_12120,C:GO:0005829,0.0,20
PA4851_12120,F:GO:0008047,0.0,20
PA4851_12120,C:GO:0009570,0.0,20
PA4851_12120,P:GO:0010380,0.0,20
PA4851_12120,P:GO:0010581,0.0,20
PA4851_12120,F:GO:0016671,0.0,20
PA4851_12120,P:GO:0019430,0.0,20
PA4851_12120,P:GO:0042744,0.0,20
PA4851_12120,F:GO:0042802,0.0,20
PA4851_12120,P:GO:0043085,0.0,20
PA4851_12120,P:GO:0045454,0.0,20
PA4851_12120,F:GO:0047930,0.0,20
PA4851_12120,F:GO:0050660,0.0,20
PA4851_12120,P:GO:0055114,0.0,20
PA4851_12125,P:GO:0000920,0.0,20
PA4851_12125,F:GO:0005524,0.0,20
PA4851_12125,C:GO:0005887,0.0,20
PA4851_12125,P:GO:0007049,0.0,20
PA4851_12125,P:GO:0007059,0.0,20
PA4851_12125,P:GO:0009651,0.0,20
PA4851_12125,F:GO:0015616,0.0,20
PA4851_12125,F:GO:0033676,0.0,20
PA4851_12125,F:GO:0042802,0.0,20
PA4851_12125,P:GO:0043085,0.0,20
PA4851_12125,F:GO:0043565,0.0,20
PA4851_12125,P:GO:0045893,0.0,20
PA4851_12125,P:GO:0071236,0.0,20
PA4851_12130,C:GO:0042597,9.69934E-152,20
PA4851_12130,P:GO:0042953,9.69934E-152,20
PA4851_12130,F:GO:0042954,9.69934E-152,20
PA4851_12130,P:GO:0044874,9.69934E-152,20
PA4851_12130,P:GO:0072323,9.69934E-152,20
PA4851_12135,P:GO:0000731,0.0,20
PA4851_12135,P:GO:0000733,0.0,20
PA4851_12135,C:GO:0000784,0.0,20
PA4851_12135,F:GO:0003677,0.0,20
PA4851_12135,F:GO:0005524,0.0,20
PA4851_12135,P:GO:0006282,0.0,20
PA4851_12135,P:GO:0006310,0.0,20
PA4851_12135,F:GO:0008047,0.0,20
PA4851_12135,P:GO:0030174,0.0,20
PA4851_12135,C:GO:0030894,0.0,20
PA4851_12135,P:GO:0033567,0.0,20
PA4851_12135,F:GO:0042802,0.0,20
PA4851_12135,P:GO:0043085,0.0,20
PA4851_12135,F:GO:0043142,0.0,20
PA4851_12135,C:GO:0048471,0.0,20
PA4851_12140,F:GO:0004828,0.0,20
PA4851_12140,F:GO:0005524,0.0,20
PA4851_12140,C:GO:0005737,0.0,20
PA4851_12140,P:GO:0006434,0.0,20
PA4851_12140,P:GO:0016260,0.0,20
PA4851_12140,P:GO:0097056,0.0,20
PA4851_12145,F:GO:0004851,0.0,20
PA4851_12145,P:GO:0009236,0.0,20
PA4851_12145,P:GO:0019354,0.0,20
PA4851_12145,P:GO:0032259,0.0,20
PA4851_12145,F:GO:0043115,0.0,20
PA4851_12145,F:GO:0051266,0.0,20
PA4851_12145,F:GO:0051287,0.0,20
PA4851_12145,P:GO:0055114,0.0,20
PA4851_12150,F:GO:0004364,3.12915E-137,7
PA4851_12150,C:GO:0005737,3.12915E-137,7
PA4851_12150,P:GO:0008152,3.12915E-137,7
PA4851_12150,P:GO:0009987,3.12915E-137,7
PA4851_12150,F:GO:0016672,3.12915E-137,7
PA4851_12155,F:GO:0003676,1.29467E-21,20
PA4851_12160,P:GO:0002143,2.06658E-36,20
PA4851_12160,F:GO:0097163,2.06658E-36,20
PA4851_12165,C:GO:0005737,1.02584E-10,20
PA4851_12165,P:GO:0008033,1.02584E-10,20
PA4851_12170,C:GO:0005737,8.81865E-80,20
PA4851_12175,P:GO:0002143,9.61657E-91,20
PA4851_12175,F:GO:0016783,9.61657E-91,20
PA4851_12175,P:GO:0019417,9.61657E-91,20
PA4851_12175,F:GO:0097163,9.61657E-91,20
PA4851_12175,C:GO:1990228,9.61657E-91,20
PA4851_12180,C:GO:0005886,4.2415E-155,20
PA4851_12180,C:GO:0016021,4.2415E-155,20
PA4851_12180,P:GO:0030162,4.2415E-155,20
PA4851_12180,P:GO:0043066,4.2415E-155,20
PA4851_12180,C:GO:0098791,4.2415E-155,20
PA4851_12190,F:GO:0004792,2.28979E-4,5
PA4851_12190,C:GO:0005737,2.28979E-4,5
PA4851_12190,P:GO:0006071,2.28979E-4,5
PA4851_12190,F:GO:0016740,2.28979E-4,5
PA4851_12195,F:GO:0005506,6.11499E-146,1
PA4851_12195,F:GO:0016702,6.11499E-146,1
PA4851_12195,P:GO:0055114,6.11499E-146,1
PA4851_12200,P:GO:0006950,4.74526E-21,20
PA4851_12200,P:GO:0009987,4.74526E-21,20
PA4851_12205,F:GO:0016491,6.30443E-61,20
PA4851_12210,P:GO:0009987,9.73595E-36,10
PA4851_12210,P:GO:0042908,9.73595E-36,10
PA4851_12210,C:GO:0044464,9.73595E-36,10
PA4851_12215,F:GO:0016491,2.45073E-59,20
PA4851_12220,P:GO:0006631,4.16873E-50,20
PA4851_12220,F:GO:0016627,4.16873E-50,20
PA4851_12220,C:GO:0043231,4.16873E-50,20
PA4851_12220,C:GO:0044444,4.16873E-50,20
PA4851_12220,P:GO:0046395,4.16873E-50,20
PA4851_12225,C:GO:0005886,5.14916E-48,11
PA4851_12225,P:GO:0006790,5.14916E-48,11
PA4851_12225,P:GO:0009228,5.14916E-48,11
PA4851_12225,P:GO:0009970,5.14916E-48,11
PA4851_12225,P:GO:0015734,5.14916E-48,11
PA4851_12225,C:GO:0016020,5.14916E-48,11
PA4851_12225,F:GO:0022857,5.14916E-48,11
PA4851_12225,C:GO:0030288,5.14916E-48,11
PA4851_12225,C:GO:0042597,5.14916E-48,11
PA4851_12225,F:GO:0042626,5.14916E-48,11
PA4851_12225,P:GO:0042918,5.14916E-48,11
PA4851_12225,F:GO:0042959,5.14916E-48,11
PA4851_12225,C:GO:0043190,5.14916E-48,11
PA4851_12225,P:GO:0055085,5.14916E-48,11
PA4851_12230,C:GO:0005886,8.41395E-42,8
PA4851_12230,P:GO:0006790,8.41395E-42,8
PA4851_12230,P:GO:0009970,8.41395E-42,8
PA4851_12230,P:GO:0015734,8.41395E-42,8
PA4851_12230,C:GO:0016020,8.41395E-42,8
PA4851_12230,F:GO:0022857,8.41395E-42,8
PA4851_12230,C:GO:0030288,8.41395E-42,8
PA4851_12230,C:GO:0042597,8.41395E-42,8
PA4851_12230,F:GO:0042626,8.41395E-42,8
PA4851_12230,P:GO:0042918,8.41395E-42,8
PA4851_12230,F:GO:0042959,8.41395E-42,8
PA4851_12230,C:GO:0043190,8.41395E-42,8
PA4851_12230,P:GO:0055085,8.41395E-42,8
PA4851_12235,P:GO:0006790,3.88305E-72,7
PA4851_12235,P:GO:0006810,3.88305E-72,7
PA4851_12235,F:GO:0022857,3.88305E-72,7
PA4851_12235,C:GO:0044464,3.88305E-72,7
PA4851_12240,,,
PA4851_12245,C:GO:0005615,1.87879E-126,12
PA4851_12245,P:GO:0015847,1.87879E-126,12
PA4851_12245,F:GO:0019809,1.87879E-126,12
PA4851_12245,F:GO:0019810,1.87879E-126,12
PA4851_12245,C:GO:0030288,1.87879E-126,12
PA4851_12250,P:GO:0050794,2.82412E-10,20
PA4851_12255,P:GO:0006810,8.3846E-15,20
PA4851_12255,F:GO:0015238,8.3846E-15,20
PA4851_12255,F:GO:0015405,8.3846E-15,20
PA4851_12255,C:GO:0016020,8.3846E-15,20
PA4851_12255,F:GO:0051184,8.3846E-15,20
PA4851_12255,P:GO:0055072,8.3846E-15,20
PA4851_12260,C:GO:0016020,7.73503E-15,5
PA4851_12265,F:GO:0000976,6.37594E-92,20
PA4851_12265,F:GO:0001216,6.37594E-92,20
PA4851_12265,C:GO:0032993,6.37594E-92,20
PA4851_12265,P:GO:0043902,6.37594E-92,20
PA4851_12265,P:GO:0045893,6.37594E-92,20
PA4851_12265,P:GO:0050896,6.37594E-92,20
PA4851_12270,P:GO:0006725,0.0,20
PA4851_12270,P:GO:0009372,0.0,20
PA4851_12270,P:GO:0009628,0.0,20
PA4851_12270,P:GO:0016114,0.0,20
PA4851_12270,P:GO:0044281,0.0,20
PA4851_12270,C:GO:0044434,0.0,20
PA4851_12270,P:GO:0044550,0.0,20
PA4851_12270,P:GO:0055114,0.0,20
PA4851_12270,F:GO:0071949,0.0,20
PA4851_12270,F:GO:0102164,0.0,20
PA4851_12275,F:GO:0000156,1.81536E-157,20
PA4851_12275,P:GO:0000160,1.81536E-157,20
PA4851_12275,F:GO:0003677,1.81536E-157,20
PA4851_12275,C:GO:0005737,1.81536E-157,20
PA4851_12275,P:GO:0006355,1.81536E-157,20
PA4851_12275,P:GO:0009405,1.81536E-157,20
PA4851_12275,P:GO:1900233,1.81536E-157,20
PA4851_12280,F:GO:0003677,0.0,20
PA4851_12280,C:GO:0005737,0.0,20
PA4851_12280,P:GO:0006289,0.0,20
PA4851_12280,C:GO:0009380,0.0,20
PA4851_12280,F:GO:0009381,0.0,20
PA4851_12280,P:GO:0009432,0.0,20
PA4851_12280,P:GO:0090305,0.0,20
PA4851_12285,C:GO:0005886,3.06084E-89,20
PA4851_12285,P:GO:0006655,3.06084E-89,20
PA4851_12285,F:GO:0008444,3.06084E-89,20
PA4851_12285,C:GO:0016021,3.06084E-89,20
PA4851_12295,F:GO:0003677,4.79444E-56,8
PA4851_12295,F:GO:0003824,4.79444E-56,8
PA4851_12295,F:GO:0005515,4.79444E-56,8
PA4851_12295,P:GO:0019042,4.79444E-56,8
PA4851_12300,F:GO:0005488,3.33015E-37,2
PA4851_12300,C:GO:0005737,3.33015E-37,2
PA4851_12300,F:GO:0016491,3.33015E-37,2
PA4851_12305,F:GO:0003677,6.09097E-4,1
PA4851_12305,F:GO:0003700,6.09097E-4,1
PA4851_12305,P:GO:0006355,6.09097E-4,1
PA4851_12305,P:GO:0019439,6.09097E-4,1
PA4851_12310,F:GO:0003677,2.77595E-41,20
PA4851_12310,P:GO:0006355,2.77595E-41,20
PA4851_12315,F:GO:0005488,4.15366E-126,20
PA4851_12315,P:GO:0008152,4.15366E-126,20
PA4851_12315,F:GO:0016491,4.15366E-126,20
PA4851_12320,F:GO:0003824,1.15453E-17,20
PA4851_12320,P:GO:0032196,1.15453E-17,20
PA4851_12320,P:GO:0090304,1.15453E-17,20
PA4851_12325,,,
PA4851_12330,F:GO:0016787,1.0474E-63,1
PA4851_12335,,,
PA4851_12340,,,
PA4851_12345,,,
PA4851_12350,,,
PA4851_12355,F:GO:0003677,1.1654E-146,1
PA4851_12355,F:GO:0009036,1.1654E-146,1
PA4851_12355,P:GO:0009307,1.1654E-146,1
PA4851_12355,P:GO:0090305,1.1654E-146,1
PA4851_12360,F:GO:0003677,0.0,20
PA4851_12360,F:GO:0008170,0.0,20
PA4851_12360,F:GO:0009007,0.0,20
PA4851_12360,P:GO:0009307,0.0,20
PA4851_12360,P:GO:0032775,0.0,20
PA4851_12365,F:GO:0000150,2.63444E-57,20
PA4851_12365,P:GO:0006310,2.63444E-57,20
PA4851_12370,,,
PA4851_12375,F:GO:0003677,0.0,20
PA4851_12375,P:GO:0006310,0.0,20
PA4851_12375,P:GO:0015074,0.0,20
PA4851_12375,P:GO:0044826,0.0,20
PA4851_12375,P:GO:0046718,0.0,20
PA4851_12375,P:GO:0075713,0.0,20
PA4851_12380,P:GO:0046677,6.73777E-143,20
PA4851_12380,F:GO:0047663,6.73777E-143,20
PA4851_12385,F:GO:0008658,0.0,20
PA4851_12385,F:GO:0008800,0.0,20
PA4851_12385,C:GO:0016020,0.0,20
PA4851_12385,P:GO:0017001,0.0,20
PA4851_12385,P:GO:0046677,0.0,20
PA4851_12390,F:GO:0005524,1.31249E-137,8
PA4851_12390,F:GO:0009012,1.31249E-137,8
PA4851_12390,P:GO:0046677,1.31249E-137,8
